Scenario_ID,Variant_ID,Browser,Device,Failure_Reason,Network_Speed,Payment_Method,Retry_Action,User_Type
TS-042,V00881,Firefox,Tablet,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00882,Firefox,Tablet,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00883,Safari,Desktop,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00884,Safari,Desktop,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00885,Safari,Desktop,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00886,Safari,Mobile,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00887,Safari,Mobile,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00888,Safari,Mobile,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00889,Safari,Tablet,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00890,Safari,Tablet,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00891,Safari,Tablet,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00892,Edge,Desktop,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00893,Edge,Desktop,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00894,Edge,Desktop,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00895,Edge,Mobile,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00896,Edge,Mobile,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00897,Edge,Mobile,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00898,Edge,Tablet,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00899,Edge,Tablet,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00900,Edge,Tablet,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00901,Chrome,Desktop,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00902,Chrome,Desktop,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00903,Chrome,Desktop,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00904,Chrome,Mobile,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00905,Chrome,Mobile,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00906,Chrome,Mobile,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00907,Chrome,Tablet,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00908,Chrome,Tablet,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00909,Chrome,Tablet,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00910,Firefox,Desktop,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00911,Firefox,Desktop,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00912,Firefox,Desktop,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00913,Firefox,Mobile,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00914,Firefox,Mobile,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00915,Firefox,Mobile,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00916,Firefox,Tablet,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00917,Firefox,Tablet,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00918,Firefox,Tablet,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00919,Safari,Desktop,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00920,Safari,Desktop,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00921,Safari,Desktop,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00922,Safari,Mobile,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00923,Safari,Mobile,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00924,Safari,Mobile,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00925,Safari,Tablet,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00926,Safari,Tablet,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00927,Safari,Tablet,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00928,Edge,Desktop,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00929,Edge,Desktop,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00930,Edge,Desktop,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00931,Edge,Mobile,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00932,Edge,Mobile,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00933,Edge,Mobile,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00934,Edge,Tablet,Timeout,High,Debit_Card,Change_Method,Buyer
TS-042,V00935,Edge,Tablet,Timeout,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00936,Edge,Tablet,Timeout,Low,Debit_Card,Change_Method,Buyer
TS-042,V00937,Chrome,Desktop,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00938,Chrome,Desktop,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00939,Chrome,Desktop,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00940,Chrome,Mobile,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00941,Chrome,Mobile,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00942,Chrome,Mobile,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00943,Chrome,Tablet,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00944,Chrome,Tablet,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00945,Chrome,Tablet,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00946,Firefox,Desktop,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00947,Firefox,Desktop,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00948,Firefox,Desktop,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00949,Firefox,Mobile,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00950,Firefox,Mobile,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00951,Firefox,Mobile,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00952,Firefox,Tablet,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00953,Firefox,Tablet,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00954,Firefox,Tablet,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00955,Safari,Desktop,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00956,Safari,Desktop,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00957,Safari,Desktop,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00958,Safari,Mobile,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00959,Safari,Mobile,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00960,Safari,Mobile,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00961,Safari,Tablet,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00962,Safari,Tablet,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00963,Safari,Tablet,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00964,Edge,Desktop,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00965,Edge,Desktop,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00966,Edge,Desktop,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00967,Edge,Mobile,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00968,Edge,Mobile,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00969,Edge,Mobile,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00970,Edge,Tablet,Timeout,High,Debit_Card,Cancel,Buyer
TS-042,V00971,Edge,Tablet,Timeout,Medium,Debit_Card,Cancel,Buyer
TS-042,V00972,Edge,Tablet,Timeout,Low,Debit_Card,Cancel,Buyer
TS-042,V00973,Chrome,Desktop,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00974,Chrome,Desktop,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00975,Chrome,Desktop,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00976,Chrome,Mobile,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00977,Chrome,Mobile,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00978,Chrome,Mobile,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00979,Chrome,Tablet,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00980,Chrome,Tablet,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00981,Chrome,Tablet,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00982,Firefox,Desktop,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00983,Firefox,Desktop,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00984,Firefox,Desktop,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00985,Firefox,Mobile,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00986,Firefox,Mobile,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00987,Firefox,Mobile,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00988,Firefox,Tablet,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00989,Firefox,Tablet,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00990,Firefox,Tablet,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00991,Safari,Desktop,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00992,Safari,Desktop,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00993,Safari,Desktop,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00994,Safari,Mobile,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00995,Safari,Mobile,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00996,Safari,Mobile,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00997,Safari,Tablet,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00998,Safari,Tablet,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00999,Safari,Tablet,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01000,Edge,Desktop,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01001,Edge,Desktop,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01002,Edge,Desktop,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01003,Edge,Mobile,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01004,Edge,Mobile,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01005,Edge,Mobile,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01006,Edge,Tablet,Network_Error,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01007,Edge,Tablet,Network_Error,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01008,Edge,Tablet,Network_Error,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V01009,Chrome,Desktop,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01010,Chrome,Desktop,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01011,Chrome,Desktop,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01012,Chrome,Mobile,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01013,Chrome,Mobile,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01014,Chrome,Mobile,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01015,Chrome,Tablet,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01016,Chrome,Tablet,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01017,Chrome,Tablet,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01018,Firefox,Desktop,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01019,Firefox,Desktop,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01020,Firefox,Desktop,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01021,Firefox,Mobile,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01022,Firefox,Mobile,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01023,Firefox,Mobile,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01024,Firefox,Tablet,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01025,Firefox,Tablet,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01026,Firefox,Tablet,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01027,Safari,Desktop,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01028,Safari,Desktop,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01029,Safari,Desktop,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01030,Safari,Mobile,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01031,Safari,Mobile,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01032,Safari,Mobile,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01033,Safari,Tablet,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01034,Safari,Tablet,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01035,Safari,Tablet,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01036,Edge,Desktop,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01037,Edge,Desktop,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01038,Edge,Desktop,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01039,Edge,Mobile,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01040,Edge,Mobile,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01041,Edge,Mobile,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01042,Edge,Tablet,Network_Error,High,Debit_Card,Change_Method,Buyer
TS-042,V01043,Edge,Tablet,Network_Error,Medium,Debit_Card,Change_Method,Buyer
TS-042,V01044,Edge,Tablet,Network_Error,Low,Debit_Card,Change_Method,Buyer
TS-042,V01045,Chrome,Desktop,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01046,Chrome,Desktop,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01047,Chrome,Desktop,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01048,Chrome,Mobile,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01049,Chrome,Mobile,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01050,Chrome,Mobile,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01051,Chrome,Tablet,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01052,Chrome,Tablet,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01053,Chrome,Tablet,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01054,Firefox,Desktop,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01055,Firefox,Desktop,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01056,Firefox,Desktop,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01057,Firefox,Mobile,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01058,Firefox,Mobile,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01059,Firefox,Mobile,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01060,Firefox,Tablet,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01061,Firefox,Tablet,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01062,Firefox,Tablet,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01063,Safari,Desktop,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01064,Safari,Desktop,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01065,Safari,Desktop,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01066,Safari,Mobile,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01067,Safari,Mobile,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01068,Safari,Mobile,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01069,Safari,Tablet,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01070,Safari,Tablet,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01071,Safari,Tablet,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01072,Edge,Desktop,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01073,Edge,Desktop,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01074,Edge,Desktop,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01075,Edge,Mobile,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01076,Edge,Mobile,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01077,Edge,Mobile,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01078,Edge,Tablet,Network_Error,High,Debit_Card,Cancel,Buyer
TS-042,V01079,Edge,Tablet,Network_Error,Medium,Debit_Card,Cancel,Buyer
TS-042,V01080,Edge,Tablet,Network_Error,Low,Debit_Card,Cancel,Buyer
TS-042,V01081,Chrome,Desktop,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01082,Chrome,Desktop,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01083,Chrome,Desktop,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01084,Chrome,Mobile,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01085,Chrome,Mobile,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01086,Chrome,Mobile,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01087,Chrome,Tablet,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01088,Chrome,Tablet,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01089,Chrome,Tablet,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01090,Firefox,Desktop,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01091,Firefox,Desktop,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01092,Firefox,Desktop,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01093,Firefox,Mobile,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01094,Firefox,Mobile,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01095,Firefox,Mobile,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01096,Firefox,Tablet,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01097,Firefox,Tablet,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01098,Firefox,Tablet,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01099,Safari,Desktop,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01100,Safari,Desktop,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01101,Safari,Desktop,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01102,Safari,Mobile,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01103,Safari,Mobile,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01104,Safari,Mobile,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01105,Safari,Tablet,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01106,Safari,Tablet,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01107,Safari,Tablet,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01108,Edge,Desktop,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01109,Edge,Desktop,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01110,Edge,Desktop,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01111,Edge,Mobile,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01112,Edge,Mobile,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01113,Edge,Mobile,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01114,Edge,Tablet,Insufficient_Funds,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01115,Edge,Tablet,Insufficient_Funds,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01116,Edge,Tablet,Insufficient_Funds,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01117,Chrome,Desktop,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01118,Chrome,Desktop,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01119,Chrome,Desktop,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01120,Chrome,Mobile,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01121,Chrome,Mobile,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01122,Chrome,Mobile,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01123,Chrome,Tablet,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01124,Chrome,Tablet,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01125,Chrome,Tablet,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01126,Firefox,Desktop,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01127,Firefox,Desktop,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01128,Firefox,Desktop,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01129,Firefox,Mobile,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01130,Firefox,Mobile,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01131,Firefox,Mobile,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01132,Firefox,Tablet,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01133,Firefox,Tablet,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01134,Firefox,Tablet,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01135,Safari,Desktop,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01136,Safari,Desktop,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01137,Safari,Desktop,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01138,Safari,Mobile,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01139,Safari,Mobile,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01140,Safari,Mobile,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01141,Safari,Tablet,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01142,Safari,Tablet,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01143,Safari,Tablet,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01144,Edge,Desktop,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01145,Edge,Desktop,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01146,Edge,Desktop,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01147,Edge,Mobile,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01148,Edge,Mobile,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01149,Edge,Mobile,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01150,Edge,Tablet,Insufficient_Funds,High,Net_Banking,Change_Method,Buyer
TS-042,V01151,Edge,Tablet,Insufficient_Funds,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01152,Edge,Tablet,Insufficient_Funds,Low,Net_Banking,Change_Method,Buyer
TS-042,V01153,Chrome,Desktop,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01154,Chrome,Desktop,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01155,Chrome,Desktop,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01156,Chrome,Mobile,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01157,Chrome,Mobile,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01158,Chrome,Mobile,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01159,Chrome,Tablet,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01160,Chrome,Tablet,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01161,Chrome,Tablet,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01162,Firefox,Desktop,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01163,Firefox,Desktop,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01164,Firefox,Desktop,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01165,Firefox,Mobile,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01166,Firefox,Mobile,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01167,Firefox,Mobile,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01168,Firefox,Tablet,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01169,Firefox,Tablet,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01170,Firefox,Tablet,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01171,Safari,Desktop,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
TS-042,V01172,Safari,Desktop,Insufficient_Funds,Medium,Net_Banking,Cancel,Buyer
TS-042,V01173,Safari,Desktop,Insufficient_Funds,Low,Net_Banking,Cancel,Buyer
TS-042,V01174,Safari,Mobile,Insufficient_Funds,High,Net_Banking,Cancel,Buyer
